custid,dropperc,KPI_DeviceSat,mins,consecmonths,income,KPI_NetworkQual,dataperc,long,age,datause,bill,calls,education,servcalls,dataplan,kids,churn_Y
896109,0.0153256704980843,0.0191036918706647,522,25,74.1,0.68596116,0.138509114583333,33,31,851,79.67,83,9,0,6144,3,0
768645,0.0190839694656489,0.0159965763600967,524,15,61.4,0.631074633,0.167236328125,28,32,685,76.73,53,11,0,4096,3,0
994311,0.0124653739612188,0.00837499174709732,722,22,67.3,0.71239533,0.215087890625,38,39,881,143.77,68,8,0,4096,0,0
755829,0.0137404580152672,0.0200271505773274,655,20,87.1,0.465253994,0.2001953125,41,39,410,143.33,108,9,0,2048,3,0
444427,0.0201342281879195,0.0183357655043756,447,34,71.4,0.280732339,0.0,24,42,0,147.12,70,14,0,2048,0,0
829679,0.0291479820627803,0.0208764721211017,446,13,45.3,0.57554101,0.64306640625,23,36,1317,125.06,41,13,0,2048,1,0
477536,0.0135823429541596,0.0104165995559811,589,41,66.9,0.630570968,0.18359375,36,54,752,107.55,70,6,0,4096,2,0
613118,0.0202247191011236,0.027262538486875,445,18,89.9,0.73313783,0.78759765625,24,54,1613,128.76,57,11,0,2048,0,0
624650,0.0158730158730159,0.0248407109094234,567,41,105.0,0.691894965,0.078369140625,35,37,321,82.54,66,5,0,4096,4,0
819393,0.0156985871271586,0.00942090005738217,637,17,95.0,0.682172714,0.194661458333333,35,25,1196,112.19,71,7,0,6144,0,0
604943,0.0177865612648221,0.0195769911138345,506,34,100.8,0.592689247,0.2978515625,40,53,1220,148.1,89,9,0,4096,3,0
786221,0.0218687872763419,0.0166648593425058,503,38,76.2,0.655300173,0.2294921875,62,60,940,122.31,67,9,0,4096,2,0
599249,0.022271714922049,0.0191336473221501,449,13,58.4,0.787542904,0.085693359375,28,43,351,128.7,83,9,0,4096,3,0
350264,0.0287253141831239,0.0179579090982313,557,37,74.8,0.740149873,0.1826171875,29,25,1122,67.0,70,14,0,6144,0,1
744181,0.0184162062615101,0.0181902879960236,543,26,105.4,0.504101766,0.148600260416667,28,44,913,145.62,62,9,0,6144,0,0
817375,0.0184873949579832,0.0231545727339695,595,24,68.5,0.504723331,0.73046875,45,19,1496,139.88,72,8,0,2048,0,0
484926,0.0075642965204236,0.0213167478111481,661,17,87.0,0.716983294,0.133138020833333,33,43,818,108.61,61,10,0,6144,0,0
111260,0.0144628099173554,0.008855754637706159,484,28,75.9,0.57554101,0.0,27,58,0,85.85,79,13,0,2048,0,0
935964,0.0184162062615101,0.0210635590090542,543,17,98.7,0.637194809,0.0916341145833333,27,55,563,144.3,44,10,0,6144,1,0
460216,0.0232558139534884,0.007536755138540809,559,30,79.0,0.676293785,0.236328125,29,60,968,103.39,117,8,0,4096,2,0
31493,0.0328467153284672,0.0247596192954154,274,29,99.3,0.701120968,0.102376302083333,14,45,629,97.59,105,7,0,6144,1,1
358272,0.030690537084398995,0.0295286181011274,391,20,100.6,0.504723331,0.117919921875,20,23,483,134.46,69,15,0,4096,1,0
21849,0.0123456790123457,0.0142592113470165,648,25,67.6,0.723270874,0.53271484375,38,63,1091,82.95,53,8,0,2048,1,0
272719,0.0234042553191489,0.0151836578421324,470,7,62.5,0.578274481,0.5478515625,34,43,1122,116.2,53,10,0,2048,3,0
382684,0.0120845921450151,0.0141988218464239,662,26,100.1,0.126119755,0.58203125,33,25,1192,144.07,63,9,0,2048,2,0
801501,0.0150214592274678,0.0230466069336211,466,15,67.0,0.678190805,0.24951171875,30,36,511,65.43,62,9,0,2048,3,0
605614,0.00906344410876133,0.017635198233452,662,21,73.6,0.755697721,0.201416015625,41,37,825,143.92,56,8,0,4096,1,0
956148,0.0394736842105263,0.0231438725656475,304,21,73.4,0.493775228,0.046875,20,40,96,104.92,108,10,0,2048,3,0
958209,0.0155038759689922,0.0114525256192268,387,15,77.3,0.67244134,0.14306640625,20,46,586,121.9,65,9,0,4096,1,0
305536,0.0229357798165138,0.0153931530829567,436,17,83.1,0.83990507,0.619140625,23,30,1268,128.88,99,10,0,2048,1,0
50476,0.0216535433070866,0.0202195129403695,508,19,53.8,0.71239533,0.191243489583333,26,38,1175,96.11,56,11,0,6144,1,0
310041,0.0225988700564972,0.0249437868047079,531,19,56.5,0.682172714,0.0651041666666667,30,37,400,36.9,57,9,0,6144,1,0
475314,0.0282608695652174,0.0136922283612851,460,35,95.1,0.7140736990000001,0.25081380208333304,26,56,1541,91.32,48,10,0,6144,1,0
690690,0.0201465201465201,0.0161598276369713,546,22,84.4,0.76433369,0.208984375,28,48,856,86.75,66,6,0,4096,0,0
494258,0.0163132137030995,0.0110849044363051,613,25,53.0,0.465253994,0.1328125,46,35,544,135.76,73,11,0,4096,1,0
373786,0.014344262295082,0.0152631362804832,488,29,74.4,0.68596116,0.12109375,26,34,496,122.91,34,8,0,4096,1,0
853836,0.0174050632911392,0.0235756045055073,632,8,71.9,0.6257288289999999,0.0452473958333333,37,54,278,160.94,111,8,0,6144,0,0
221319,0.019434628975265,0.0196326835725134,566,21,75.8,0.714351016,0.070556640625,29,53,289,90.15,68,10,0,4096,1,0
959660,0.0216450216450216,0.0117520141165786,462,31,86.6,0.592689247,0.140787760416667,28,23,865,55.74,56,5,0,6144,1,0
858792,0.0268292682926829,0.0170879238849552,410,37,93.4,0.7632305429999999,0.03955078125,20,45,162,135.01,60,9,0,4096,0,1
954991,0.0124688279301746,0.0198512736522139,401,21,88.0,0.68596116,0.267578125,21,41,1096,63.61,50,11,0,4096,1,0
597790,0.0132450331125828,0.0160340688906309,604,20,80.4,0.699822899,0.57763671875,31,42,1183,107.71,74,6,0,2048,3,0
618603,0.0264650283553875,0.00909428204223538,529,31,98.6,0.764495202,0.009765625,36,58,40,111.09,67,11,0,4096,1,0
991275,0.0215686274509804,0.0254628300006912,510,25,56.2,0.477337418,0.189453125,28,44,776,92.66,92,8,0,4096,2,0
770855,0.0162866449511401,0.00934778629174032,614,18,82.1,0.383460895,0.0372721354166667,37,42,229,92.11,80,12,0,6144,1,0
695929,0.0162037037037037,0.0158905758329993,432,38,75.1,0.5587315279999999,0.30712890625,22,34,1258,157.19,45,6,0,4096,3,0
134829,0.0182481751824818,0.0107312964556121,548,37,60.0,0.6762420640000001,0.115885416666667,29,44,712,112.29,62,11,0,6144,0,0
836012,0.00529100529100529,0.0170920954513945,567,26,82.6,0.696959938,0.04736328125,30,39,194,107.72,58,9,0,4096,0,0
414860,0.0121703853955375,0.0167323586317755,493,28,89.2,0.699822899,0.1884765625,38,42,1158,109.7,59,12,0,6144,3,0
901327,0.0157170923379175,0.00705999516066015,509,19,63.8,0.383460895,0.22607421875,26,31,463,79.95,94,9,0,2048,3,0
863963,0.0269151138716356,0.0170562133009981,483,31,93.3,0.480705402,0.153483072916667,24,45,943,89.76,58,9,0,6144,1,0
197437,0.024390243902439,0.0232353619366228,410,21,93.2,0.57554101,0.047119140625,21,45,193,84.55,69,11,0,4096,0,0
388952,0.0299625468164794,0.0250344179877269,267,30,45.8,0.600171687,0.51953125,16,33,1064,146.96,54,10,0,2048,4,0
357068,0.0337423312883436,0.0212669003172648,326,27,88.6,0.518515331,0.16357421875,18,61,1005,93.1,34,13,0,6144,2,0
972657,0.0249433106575964,0.0231541334669429,441,40,81.0,0.6453962520000001,0.0,25,41,0,72.87,75,12,0,2048,1,0
84956,0.0130208333333333,0.0103609638713826,384,26,50.2,0.67244134,0.5087890625,19,35,1042,157.41,53,8,0,2048,1,0
222425,0.018058690744921,0.028739211218955,443,15,54.2,0.8077399609999999,0.187662760416667,28,34,1153,89.74,67,9,0,6144,0,0
247091,0.0134453781512605,0.0145839690525175,595,32,48.1,0.5766812729999999,0.178548177083333,30,48,1097,67.25,69,10,0,6144,1,0
394090,0.0289389067524116,0.0237517407506742,311,29,92.0,0.68596116,0.26318359375,16,49,1078,75.78,43,14,0,4096,2,0
420502,0.0197530864197531,0.0152923378480622,405,30,79.3,0.477337418,0.217610677083333,23,32,1337,69.64,69,11,0,6144,3,0
419891,0.0158102766798419,0.0207930993715356,506,30,65.2,0.57554101,0.25146484375,31,30,1545,96.64,47,12,0,6144,1,0
81705,0.0236559139784946,0.019300318300185,465,14,70.7,0.7603546409999999,0.0945638020833333,26,46,581,87.51,73,11,0,6144,3,0
167612,0.0256410256410256,0.00507761742545545,468,21,91.5,0.303557093,0.583984375,24,54,1196,115.07,62,8,0,2048,1,0
697386,0.0355029585798817,0.0135335340174151,338,18,80.9,0.630777366,0.2333984375,20,46,956,113.78,87,13,0,4096,1,0
16079,0.0285714285714286,0.0142403668114955,350,11,77.2,0.376320628,0.310546875,27,33,1272,125.08,54,7,0,4096,1,0
530437,0.0247191011235955,0.007042211242042959,445,31,44.3,0.206129064,0.2880859375,28,43,590,106.4,43,7,0,2048,1,0
392439,0.0286885245901639,0.0159263598450324,488,30,69.8,0.637194809,0.111979166666667,33,47,688,161.05,88,11,0,6144,1,1
178393,0.0176817288801572,0.0200684987869507,509,33,89.5,0.600171687,0.0608723958333333,28,19,374,135.67,70,9,0,6144,1,0
377543,0.0185185185185185,0.0170693789021495,432,25,83.3,0.206129064,0.29638671875,21,38,1214,110.53,59,8,0,4096,1,0
853949,0.0128,0.0205073372378515,625,29,45.6,0.649688725,0.38037109375,62,33,1558,171.73,58,9,0,4096,1,0
96304,0.0191570881226054,0.0170180470155906,522,34,111.0,0.752654679,0.3798828125,31,42,778,96.52,80,12,0,2048,3,0
970240,0.0269709543568465,0.0239113865685186,482,17,86.3,0.5766812729999999,0.197916666666667,25,35,1216,124.33,63,6,0,6144,1,0
799661,0.0168067226890756,0.0157359729489745,595,35,58.1,0.631074633,0.078857421875,31,41,323,98.44,70,7,0,4096,3,0
237864,0.0120481927710843,0.0226455028050012,498,36,102.7,0.677932753,0.0,25,61,0,131.95,51,6,0,6144,1,0
408952,0.0185873605947955,0.00906732442854308,538,24,71.3,0.480935685,0.234375,27,36,960,110.23,82,8,0,4096,1,0
817017,0.026431718061674,0.0154793621626067,454,31,53.3,0.649688725,0.02734375,24,42,112,121.97,82,11,0,4096,1,0
749097,0.0164271047227926,0.00809746945222032,487,28,133.5,0.50967008,0.244954427083333,25,39,1505,140.14,72,8,0,6144,2,0
413266,0.0303951367781155,0.0108669623770813,329,40,76.1,0.383460895,0.14990234375,17,32,307,130.8,53,6,0,2048,0,0
869622,0.0168067226890756,0.0206588943363489,595,24,46.5,0.666347695,0.381591796875,30,60,1563,118.79,39,8,0,4096,2,0
138842,0.0168855534709193,0.0216377242575565,533,16,54.6,0.7603546409999999,0.02880859375,30,38,177,102.07,52,9,0,6144,0,0
338006,0.0162454873646209,0.0141676923069894,554,24,85.7,0.662148594,0.065673828125,37,59,269,102.83,84,11,0,4096,3,0
588278,0.0156599552572707,0.0224960460546623,447,35,86.1,0.480935685,0.0,23,36,0,119.32,82,8,0,6144,1,0
872332,0.0250521920668058,0.0207752115924825,479,32,51.0,0.500946611,0.04541015625,24,45,186,165.6,75,11,0,4096,1,0
789574,0.0248138957816377,0.0137904537095654,403,26,91.8,0.7603546409999999,0.11328125,21,30,696,122.47,85,7,0,6144,0,0
298175,0.0113821138211382,0.0169205307362888,615,24,84.0,0.505495235,0.23828125,34,42,1464,93.78,66,11,0,6144,3,0
410776,0.0204081632653061,0.0254095570154314,441,31,88.1,0.192528736,0.20263671875,24,41,415,158.13,63,10,0,2048,1,0
404721,0.0159362549800797,0.010357285711877,502,34,79.3,0.669523864,0.328125,29,37,672,128.27,77,11,0,2048,1,0
897008,0.0192644483362522,0.0122552510491379,571,31,77.2,0.526147204,0.124674479166667,36,69,766,110.89,44,9,0,6144,2,0
133525,0.0284552845528455,0.0112862732119247,246,29,61.7,0.630570968,0.53271484375,18,36,1091,102.92,75,10,0,2048,1,0
360250,0.0134615384615385,0.0184695549839866,520,25,45.2,0.740149873,0.25146484375,38,47,515,140.59,69,8,0,2048,1,0
962000,0.0179856115107914,0.0231639547912058,556,36,60.0,0.57554101,0.26839192708333304,32,34,1649,124.82,58,10,0,6144,1,0
915690,0.0263157894736842,0.0164578124897684,418,34,84.7,0.548771407,0.0,27,61,0,33.74,82,5,0,2048,1,0
304524,0.0211538461538462,0.0193165615408517,520,15,38.2,0.494816793,0.085205078125,28,44,349,138.76,84,8,0,4096,1,0
670823,0.0212765957446809,0.0147567741122702,611,24,63.4,0.535241194,0.125,30,40,768,129.02,69,8,0,6144,0,0
94311,0.0217821782178218,0.0175193017877111,505,30,80.3,0.698716806,0.26741536458333304,25,33,1643,121.38,65,10,0,6144,0,0
955979,0.011441647597254,0.0107076471838693,437,11,55.2,0.57554101,0.0,22,36,0,94.33,77,8,0,6144,0,0
998211,0.0233009708737864,0.0167267625748085,515,15,65.1,0.7292331459999999,0.050537109375,32,31,207,128.7,55,10,0,4096,2,0
849886,0.0308483290488432,0.0092657684754964,389,26,80.8,0.465253994,0.20849609375,21,47,427,124.24,16,8,0,2048,2,0
160179,0.0230179028132992,0.0110741494736739,391,29,59.4,0.477337418,0.0,20,24,0,131.71,46,5,0,6144,1,0
245427,0.0215633423180593,0.00897706243991365,371,21,53.5,0.637194809,0.0947265625,19,44,582,109.75,74,7,0,6144,1,0
768325,0.0202020202020202,0.0215278348619825,594,23,42.5,0.446264904,0.19970703125,32,25,409,91.32,87,7,0,2048,1,0
649617,0.0129390018484288,0.0180252178402547,541,32,62.0,0.192528736,0.0,29,60,0,119.71,47,8,0,4096,0,0
82054,0.0125523012552301,0.013858290561694998,478,43,32.8,0.787542904,0.04345703125,24,47,267,100.18,35,13,0,6144,0,0
388142,0.0186915887850467,0.0182201995101826,428,24,80.6,0.586984301,0.114420572916667,21,34,703,134.78,86,12,0,6144,1,0
623958,0.0227272727272727,0.0103209000573822,440,29,59.4,0.206129064,0.1123046875,23,56,230,129.15,71,9,0,2048,1,0
879553,0.0268199233716475,0.0226264061461035,522,16,31.6,0.699822899,0.5302734375,45,45,1086,154.99,80,8,0,2048,2,0
27023,0.016260162601626,0.0165261489657676,738,20,40.2,0.480705402,0.0,44,39,0,121.78,74,8,0,2048,2,0
88505,0.0186915887850467,0.0155030571881055,428,21,44.7,0.68596116,0.255615234375,22,40,1047,90.82,48,12,0,4096,3,0
567841,0.0208667736757624,0.0198250117637047,623,29,79.4,0.280732339,0.26888020833333304,34,47,1652,66.56,98,9,0,6144,1,0
209478,0.0212314225053079,0.0271923975199714,471,18,67.8,0.42586013,0.247802734375,27,19,1015,116.95,91,9,0,4096,1,0
49419,0.0163934426229508,0.0142863081695083,488,18,32.1,0.677932753,0.25537109375,26,36,523,112.03,78,8,0,2048,2,0
135108,0.0238095238095238,0.0128568807118094,462,25,64.5,0.55568636,0.150146484375,24,28,615,101.12,62,7,0,4096,0,0
267083,0.0316091954022989,0.0148856830706837,348,25,87.1,0.752654679,0.4580078125,18,47,938,107.6,48,8,0,2048,2,0
994159,0.0200400801603206,0.0101780025631091,499,25,54.7,0.676293785,0.148193359375,31,40,607,92.66,100,10,0,4096,1,0
198576,0.01931330472103,0.00614033201421579,466,24,42.4,0.696959938,0.46435546875,32,51,1902,88.89,39,8,0,4096,2,0
977312,0.0242825607064018,0.0206608908910292,453,32,88.6,0.662148594,0.33935546875,23,56,1390,48.26,52,10,0,4096,3,0
462585,0.0246305418719212,0.0215258831867,406,21,60.2,0.7603546409999999,0.0354817708333333,21,45,218,126.74,99,11,0,6144,4,0
949414,0.0216110019646365,0.0129130345945425,509,34,129.1,0.694879192,0.2880859375,30,30,590,59.56,80,10,0,2048,2,0
841540,0.0171875,0.0171689620565028,640,7,88.0,0.465253994,0.06787109375,37,32,417,129.43,81,7,0,6144,2,0
564087,0.0352941176470588,0.0196594473027316,255,24,94.7,0.71239533,0.06103515625,12,40,250,86.27,86,10,0,4096,1,0
186302,0.0193798449612403,0.0226396932884417,516,22,73.4,0.655015582,0.155110677083333,27,66,953,107.0,76,10,0,6144,1,0
765608,0.0169230769230769,0.0167228533952454,650,29,21.1,0.469283276,0.228352864583333,44,30,1403,81.04,100,13,0,6144,0,0
796837,0.0226628895184136,0.0187890386406637,353,34,79.2,0.7292331459999999,0.85302734375,18,36,1747,114.18,61,8,0,2048,3,0
468293,0.0120481927710843,0.021780276197995,664,41,88.0,0.55568636,0.3310546875,41,47,1356,120.14,97,6,0,4096,3,0
685507,0.0204841713221601,0.020542139958586,537,33,70.1,0.753356481,0.318359375,27,45,1304,63.32,71,7,0,4096,2,0
238886,0.0174291938997821,0.0065578124897684295,459,30,104.3,0.590359394,0.6650390625,32,43,1362,80.33,75,7,0,2048,0,0
678545,0.0167427701674277,0.0208311257606138,657,18,62.9,0.206129064,0.242431640625,33,41,993,99.7,83,7,0,4096,1,0
987251,0.0212765957446809,0.0193389720077298,376,5,72.1,0.590359394,0.0748697916666667,20,62,460,101.66,45,4,0,6144,2,0
131615,0.0168269230769231,0.0260509487499226,416,25,63.1,0.494816793,0.174072265625,22,54,713,108.76,41,11,0,4096,0,0
577591,0.0375722543352601,0.0219433133180074,346,41,55.7,0.465253994,0.572265625,18,33,1172,121.69,72,11,0,2048,2,0
384812,0.0202429149797571,0.0152682631836086,494,27,106.8,0.718890458,0.0699869791666667,25,34,430,70.56,69,8,0,6144,0,0
745773,0.0148026315789474,0.0228778106462214,608,34,40.7,0.274056334,0.325439453125,39,67,1333,114.94,68,10,0,4096,2,0
218918,0.0284237726098191,0.0291415455017541,387,15,67.0,0.206129064,0.4560546875,22,67,934,106.19,72,6,0,2048,2,0
832883,0.03125,0.019475999113255,416,33,58.0,0.548771407,0.4541015625,21,31,930,163.99,70,8,0,2048,3,0
401107,0.0147058823529412,0.0169483540587478,544,33,94.2,0.465253994,0.16162109375,27,64,993,125.39,62,10,0,6144,0,0
621489,0.0158478605388273,0.0265429512114678,631,35,88.9,0.480935685,0.0,34,48,0,99.18,32,8,0,6144,0,0
843122,0.017825311942959,0.0139578776378448,561,51,115.3,0.42586013,0.108561197916667,31,29,667,102.62,83,8,0,6144,0,0
282758,0.0267558528428094,0.0172075698569339,299,28,71.7,0.689617563,0.0685221354166667,16,56,421,159.99,59,7,0,6144,1,0
167803,0.0203562340966921,0.0140191860392159,393,27,62.5,0.549088394,0.35107421875,20,39,719,80.22,76,8,0,2048,0,0
804687,0.020671834625323,0.0101455895785188,387,31,79.0,0.480935685,0.16943359375,20,43,694,125.31,101,10,0,4096,1,0
724797,0.0118168389955687,0.022290581637845003,677,47,54.7,0.649688725,0.20166015625,35,45,826,84.16,106,11,0,4096,2,0
127981,0.0253807106598985,0.0114117732762538,394,27,88.2,0.549088394,0.179443359375,24,38,735,103.56,59,9,0,4096,1,0
661467,0.0162866449511401,0.0067752527097896,614,31,97.6,0.723270874,0.248779296875,37,33,1019,70.9,99,10,0,4096,0,0
133151,0.0294840294840295,0.0245364809490199,407,20,81.8,0.5587315279999999,0.2099609375,21,35,430,64.53,62,12,0,2048,2,0
221830,0.0208333333333333,0.0052403320142157895,384,32,52.9,0.280732339,0.131591796875,19,36,539,137.07,86,11,0,4096,1,0
83718,0.0120274914089347,0.0270587102648967,582,28,62.9,0.714351016,0.09423828125,34,37,579,76.17,55,7,0,6144,2,0
337480,0.0232558139534884,0.00613557080103284,301,24,84.5,0.57554101,0.135416666666667,16,29,832,83.01,66,8,0,6144,3,0
30556,0.0177705977382876,0.00927407149840859,619,22,64.3,0.689617563,0.186767578125,36,32,765,171.07,55,7,0,4096,0,0
689258,0.0230607966457023,0.0191862176562858,477,34,41.5,0.83990507,0.176432291666667,25,29,1084,115.97,97,10,0,6144,1,0
48828,0.0217983651226158,0.015999435835842,367,16,62.8,0.5766812729999999,0.0,20,43,0,104.65,82,13,0,4096,0,0
346802,0.0204081632653061,0.018318160419169,392,38,76.2,0.755697721,0.206705729166667,20,51,1270,158.56,65,8,0,6144,1,0
214777,0.0214132762312634,0.0202277636679764,467,24,49.9,0.67244134,0.198893229166667,31,64,1222,84.15,76,9,0,6144,3,0
23015,0.0135658914728682,0.0214644272017417,516,24,68.4,0.694879192,0.380859375,32,54,1560,89.79,86,10,0,4096,2,0
12911,0.0152284263959391,0.0211686990508524,591,11,83.6,0.669523864,0.124348958333333,32,45,764,112.61,102,12,0,6144,1,0
212608,0.00977198697068404,0.0132462349730714,614,31,66.3,0.682172714,0.131510416666667,38,35,808,67.92,46,6,0,6144,2,0
502387,0.012448132780083,0.0129972678421596,482,9,57.6,0.590359394,0.27880859375,24,37,1142,156.59,106,11,0,4096,1,0
301834,0.0190114068441065,0.0157942499856151,526,3,62.6,0.7603546409999999,0.40966796875,28,46,1678,84.93,93,10,0,4096,0,0
467488,0.0199667221297837,0.0182927505190928,601,29,54.2,0.689617563,0.13916015625,31,43,855,100.36,62,12,0,6144,1,0
934926,0.0210526315789474,0.0225458623445484,475,21,94.9,0.419794699,0.189208984375,27,36,775,105.78,82,7,0,4096,2,0
213052,0.0190023752969121,0.0222988792595167,421,31,81.7,0.465253994,0.27864583333333304,24,36,1712,99.42,50,11,0,6144,3,0
128106,0.0291970802919708,0.0135610219076033,411,34,73.0,0.771366181,0.59423828125,21,39,1217,105.97,80,8,0,2048,0,0
444087,0.0155945419103314,0.00936557887487583,513,22,48.8,0.755697721,0.76220703125,30,41,1561,77.91,86,7,0,2048,3,0
301171,0.0193423597678917,0.0219444940822054,517,21,58.4,0.494816793,0.56884765625,28,39,1165,92.36,79,11,0,2048,1,0
973633,0.0118043844856661,0.0243869536521635,593,24,64.3,0.465253994,0.00341796875,31,38,14,104.2,72,7,0,4096,1,0
460382,0.0242130750605327,0.0211799061959019,413,13,61.8,0.674769965,0.06396484375,21,40,131,107.08,72,13,0,2048,1,0
116707,0.0269151138716356,0.0115073372378515,483,15,47.1,0.7603546409999999,0.08056640625,25,48,495,152.95,92,7,0,6144,3,0
217776,0.0167910447761194,0.0145804857905957,536,37,73.1,0.676293785,0.0,27,57,0,118.52,86,9,0,2048,0,0
44041,0.0261682242990654,0.0161098042746303,535,17,49.4,0.718890458,0.466796875,28,48,956,84.36,85,6,0,2048,1,0
558650,0.0192678227360308,0.0245558585677185,519,24,69.0,0.676293785,0.7685546875,29,27,1574,96.1,69,9,0,2048,1,0
654119,0.0158102766798419,0.0230208945194779,506,20,58.3,0.713182599,0.24658203125,27,28,505,102.03,83,6,0,2048,0,0
900464,0.0287958115183246,0.0112771359332158,382,17,73.6,0.692426419,0.20166015625,21,45,1239,97.62,81,12,0,6144,1,0
422464,0.0158311345646438,0.0082622661062898,379,32,66.2,0.494816793,0.0,19,36,0,105.51,92,11,0,6144,0,0
178442,0.0249554367201426,0.0170677062474971,561,38,41.0,0.494816793,0.48095703125,33,42,985,97.08,69,11,0,2048,1,0
694621,0.0166358595194085,0.0110985246076318,541,29,91.1,0.57554101,0.322998046875,42,28,1323,85.02,49,9,0,4096,0,0
190167,0.0325732899022801,0.00658652587803976,307,25,57.5,0.493775228,0.1572265625,17,48,966,107.63,102,11,0,6144,1,0
